Sampling_Date,SampleTrackerNo,Year,Month,Season,Operator,co2_treatment,Ring,Block,Collar_Unique_ID,ch4_flux,ch4_mdf,co2_flux,co2_mdf,n2o_flux,n2o_mdf,Sampling_Date_tz
2015-09-09,10943.0,2015,Sep,Winter,Loic,Ambient,3,2,3.1,-20.148,10.035,99.78200000000001,3.968,-12.237,4.113,2015-09-09 00:00:00+10:00
2015-09-09,10944.0,2015,Sep,Winter,Loic,Ambient,3,2,3.2,-4.77,10.544,110.834,4.169,2.544,4.322,2015-09-09 00:00:00+10:00
2015-09-09,10945.0,2015,Sep,Winter,Loic,Ambient,3,2,3.4,-42.979,10.423,85.23100000000001,4.121,17.921166666666668,14.747,2015-09-09 00:00:00+10:00
2015-09-09,10946.0,2015,Sep,Winter,Loic,Ambient,3,2,3.5,-10.948,10.34,79.89,4.088,9.068999999999999,4.238,2015-09-09 00:00:00+10:00
2015-09-09,10947.0,2015,Sep,Winter,Loic,Ambient,3,2,3.6,-21.483,10.269,110.041,4.06,0.004,4.209,2015-09-09 00:00:00+10:00
2015-09-09,10948.0,2015,Sep,Winter,Loic,Ambient,3,2,3.7,-15.215,10.06,102.65,3.978,-7.2589999999999995,4.124,2015-09-09 00:00:00+10:00
2015-09-09,10949.0,2015,Sep,Winter,Chris,Elevated,4,2,4.0,-7.449,10.719000000000001,111.68,4.238,-5.91,4.394,2015-09-09 00:00:00+10:00
2015-09-09,10950.0,2015,Sep,Winter,Chris,Elevated,4,2,4.1,-6.1979999999999995,11.023,119.68799999999999,4.359,-1.53,4.519,2015-09-09 00:00:00+10:00
2015-09-09,10951.0,2015,Sep,Winter,Chris,Elevated,4,2,4.3,-7.354,9.927,85.939,3.925,1.329,4.069,2015-09-09 00:00:00+10:00
2015-09-09,10952.0,2015,Sep,Winter,Chris,Elevated,4,2,4.4,-1.5090000000000001,10.58,117.786,4.183,0.151,4.337,2015-09-09 00:00:00+10:00
2015-09-09,10953.0,2015,Sep,Winter,Chris,Elevated,4,2,4.5,-0.301,10.511,98.416,4.156000000000001,-1.261,4.308,2015-09-09 00:00:00+10:00
2015-09-09,10954.0,2015,Sep,Winter,Chris,Elevated,4,2,4.6,-11.081,11.015999999999998,100.795,4.356,-7.9270000000000005,4.515,2015-09-09 00:00:00+10:00
2015-09-09,10955.0,2015,Sep,Winter,Chris,Elevated,4,2,4.7,-10.152999999999999,9.892000000000001,61.211000000000006,3.911,-12.175999999999998,4.055,2015-09-09 00:00:00+10:00
2015-09-09,10956.0,2015,Sep,Winter,Loic,Elevated,5,3,5.0,-16.877,9.811,85.167,3.8789999999999996,-10.645,4.022,2015-09-09 00:00:00+10:00
2015-09-09,10957.0,2015,Sep,Winter,Loic,Elevated,5,3,5.1,-26.721,10.033,90.949,3.967,-4.842,4.113,2015-09-09 00:00:00+10:00
2015-09-09,10958.0,2015,Sep,Winter,Loic,Elevated,5,3,5.2,-25.017,10.251,110.97399999999999,4.053,6.92,4.202,2015-09-09 00:00:00+10:00
2015-09-09,10959.0,2015,Sep,Winter,Loic,Elevated,5,3,5.3,-16.637999999999998,10.382,94.523,4.105,-4.021,4.256,2015-09-09 00:00:00+10:00
2015-09-09,10960.0,2015,Sep,Winter,Loic,Elevated,5,3,5.4,-10.321,10.456,79.50399999999999,4.1339999999999995,-1.395,4.2860000000000005,2015-09-09 00:00:00+10:00
2015-09-09,10961.0,2015,Sep,Winter,Loic,Elevated,5,3,5.5,-13.469000000000001,9.9,108.35799999999999,3.9139999999999997,16.195,4.058,2015-09-09 00:00:00+10:00
2015-09-09,10962.0,2015,Sep,Winter,Loic,Elevated,5,3,5.6,-27.476999999999997,10.380999999999998,55.574,4.105,-19.778,4.255,2015-09-09 00:00:00+10:00
2015-09-09,10963.0,2015,Sep,Winter,Chris,Ambient,6,3,6.1,-33.756,10.552999999999999,112.868,4.173,9.604,4.3260000000000005,2015-09-09 00:00:00+10:00
2015-09-09,10964.0,2015,Sep,Winter,Chris,Ambient,6,3,6.2,-24.246,10.407,139.161,4.115,6.999,4.266,2015-09-09 00:00:00+10:00
2015-09-09,10965.0,2015,Sep,Winter,Chris,Ambient,6,3,6.3,-26.995,10.088,108.742,3.989,16.977,4.135,2015-09-09 00:00:00+10:00
2015-09-09,10966.0,2015,Sep,Winter,Chris,Ambient,6,3,6.4,-10.014,10.625,94.012,4.2010000000000005,5.021,4.355,2015-09-09 00:00:00+10:00
2015-09-09,10967.0,2015,Sep,Winter,Chris,Ambient,6,3,6.5,-10.965,10.819,104.52799999999999,4.2780000000000005,2.78,4.435,2015-09-09 00:00:00+10:00
2015-09-09,10968.0,2015,Sep,Winter,Chris,Ambient,6,3,6.6,-9.632,10.275,119.264,4.063,8.964,4.212,2015-09-09 00:00:00+10:00
2015-09-09,10969.0,2015,Sep,Winter,Chris,Ambient,6,3,6.7,-26.743000000000002,10.217,95.48,4.04,10.588,4.188,2015-09-09 00:00:00+10:00
2015-10-11,12660.0,2015,Nov,Spring,Loic,Elevated,1,1,1.0,2.471,10.116,185.032,4.0,2.25,4.146,2015-10-11 00:00:00+11:00
2015-10-11,12661.0,2015,Nov,Spring,Loic,Elevated,1,1,1.1,-8.263,9.809,209.798,3.878,9.935,4.021,2015-10-11 00:00:00+11:00
2015-10-11,12662.0,2015,Nov,Spring,Loic,Elevated,1,1,1.2,-9.745,9.573,188.604,3.785,9.267000000000001,3.924,2015-10-11 00:00:00+11:00
2015-10-11,12663.0,2015,Nov,Spring,Loic,Elevated,1,1,1.4,-16.734,10.052999999999999,203.22799999999998,3.975,12.003,4.121,2015-10-11 00:00:00+11:00
2015-10-11,12664.0,2015,Nov,Spring,Loic,Elevated,1,1,1.5,-15.093,10.094,152.773,3.991,14.208,4.138,2015-10-11 00:00:00+11:00
2015-10-11,12665.0,2015,Nov,Spring,Loic,Elevated,1,1,1.6,-9.951,10.735999999999999,197.61599999999999,4.245,15.024000000000001,4.401,2015-10-11 00:00:00+11:00
2015-10-11,12666.0,2015,Nov,Spring,Loic,Elevated,1,1,1.7,-10.286,10.037,186.083,3.969,-4.104,4.114,2015-10-11 00:00:00+11:00
2015-10-11,12667.0,2015,Nov,Spring,Loic,Ambient,2,1,2.0,-3.98,10.431,167.08700000000002,4.125,12.022,4.276,2015-10-11 00:00:00+11:00
2015-10-11,12668.0,2015,Nov,Spring,Loic,Ambient,2,1,2.1,-4.6080000000000005,10.402999999999999,177.955,4.114,10.732000000000001,4.263999999999999,2015-10-11 00:00:00+11:00
2015-10-11,12669.0,2015,Nov,Spring,Loic,Ambient,2,1,2.2,-14.968,9.361,154.066,3.702,-4.1819999999999995,3.8369999999999997,2015-10-11 00:00:00+11:00
2015-10-11,12670.0,2015,Nov,Spring,Loic,Ambient,2,1,2.3,-11.675999999999998,10.36,208.09799999999998,4.096,16.449,4.247,2015-10-11 00:00:00+11:00
2015-10-11,12671.0,2015,Nov,Spring,Loic,Ambient,2,1,2.5,-9.158999999999999,10.502,156.281,4.1530000000000005,5.997999999999999,4.305,2015-10-11 00:00:00+11:00
2015-10-11,12672.0,2015,Nov,Spring,Loic,Ambient,2,1,2.6,-5.626,10.405,135.47899999999998,4.114,16.36,4.265,2015-10-11 00:00:00+11:00
2015-10-11,12673.0,2015,Nov,Spring,Loic,Ambient,2,1,2.7,-9.421,10.345,200.415,4.09,29.854,4.24,2015-10-11 00:00:00+11:00
2015-10-11,12674.0,2015,Nov,Spring,Chris,Ambient,3,2,3.0,-17.752,10.02,185.49,3.9619999999999997,-13.575999999999999,4.107,2015-10-11 00:00:00+11:00
2015-10-11,12675.0,2015,Nov,Spring,Chris,Ambient,3,2,3.1,-24.283,9.772,173.35,3.864,-1.556,4.005,2015-10-11 00:00:00+11:00
2015-10-11,12676.0,2015,Nov,Spring,Chris,Ambient,3,2,3.2,-17.607,10.39,172.054,4.1080000000000005,-2.055,4.2589999999999995,2015-10-11 00:00:00+11:00
2015-10-11,12677.0,2015,Nov,Spring,Chris,Ambient,3,2,3.4,-23.498,10.232000000000001,186.628,4.046,4.199,4.194,2015-10-11 00:00:00+11:00
2015-10-11,12678.0,2015,Nov,Spring,Chris,Ambient,3,2,3.5,-17.649,10.038,168.358,3.969,3.5980000000000003,4.115,2015-10-11 00:00:00+11:00
2015-10-11,12679.0,2015,Nov,Spring,Chris,Ambient,3,2,3.6,-20.4,9.972999999999999,174.49099999999999,3.943,2.721,4.088,2015-10-11 00:00:00+11:00
2015-10-11,12680.0,2015,Nov,Spring,Chris,Ambient,3,2,3.7,-14.783,9.857999999999999,153.30700000000002,3.898,1.839,4.041,2015-10-11 00:00:00+11:00
2015-10-11,12681.0,2015,Nov,Spring,Chris,Elevated,4,2,4.0,-16.827,10.279000000000002,208.96099999999998,4.064,5.468,4.213,2015-10-11 00:00:00+11:00
2015-10-11,12682.0,2015,Nov,Spring,Chris,Elevated,4,2,4.1,-11.870999999999999,10.547,174.248,4.17,-1.545,4.323,2015-10-11 00:00:00+11:00
2015-10-11,12683.0,2015,Nov,Spring,Chris,Elevated,4,2,4.3,-12.85,9.533999999999999,211.197,3.77,5.971,3.908,2015-10-11 00:00:00+11:00
2015-10-11,12684.0,2015,Nov,Spring,Chris,Elevated,4,2,4.4,-15.494000000000002,10.21,218.308,4.037,5.795,4.185,2015-10-11 00:00:00+11:00
2015-10-11,12685.0,2015,Nov,Spring,Chris,Elevated,4,2,4.5,2.418,10.085,202.03400000000002,3.988,22.148000000000003,4.1339999999999995,2015-10-11 00:00:00+11:00
2015-10-11,12686.0,2015,Nov,Spring,Chris,Elevated,4,2,4.6,-4.776,10.439,272.096,4.128,17.416,4.279,2015-10-11 00:00:00+11:00
2015-10-11,12687.0,2015,Nov,Spring,Chris,Elevated,4,2,4.7,-16.164,9.607999999999999,175.94400000000002,3.799,20.552,3.938,2015-10-11 00:00:00+11:00
2015-10-11,12688.0,2015,Nov,Spring,nan,Elevated,5,3,5.0,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12689.0,2015,Nov,Spring,nan,Elevated,5,3,5.1,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12690.0,2015,Nov,Spring,nan,Elevated,5,3,5.2,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12691.0,2015,Nov,Spring,nan,Elevated,5,3,5.3,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12692.0,2015,Nov,Spring,nan,Elevated,5,3,5.4,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12693.0,2015,Nov,Spring,nan,Elevated,5,3,5.5,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12694.0,2015,Nov,Spring,nan,Elevated,5,3,5.6,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12695.0,2015,Nov,Spring,nan,Ambient,6,3,6.1,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12696.0,2015,Nov,Spring,nan,Ambient,6,3,6.2,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12697.0,2015,Nov,Spring,nan,Ambient,6,3,6.3,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12698.0,2015,Nov,Spring,nan,Ambient,6,3,6.4,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12699.0,2015,Nov,Spring,nan,Ambient,6,3,6.5,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12700.0,2015,Nov,Spring,nan,Ambient,6,3,6.6,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-10-11,12701.0,2015,Nov,Spring,nan,Ambient,6,3,6.7,nan,nan,nan,nan,nan,nan,2015-10-11 00:00:00+11:00
2015-11-30,13112.0,2015,Dec,Spring,Chris,Elevated,1,1,1.0,1.4909999999999999,10.182,187.063,4.026,10.113,4.1739999999999995,2015-11-30 00:00:00+11:00
2015-11-30,13113.0,2015,Dec,Spring,Chris,Elevated,1,1,1.1,12.4,9.79,208.553,3.8710000000000004,10.405,4.013,2015-11-30 00:00:00+11:00
2015-11-30,13114.0,2015,Dec,Spring,Chris,Elevated,1,1,1.2,29.544,9.547,233.4,3.775,19.256,3.9139999999999997,2015-11-30 00:00:00+11:00
2015-11-30,13115.0,2015,Dec,Spring,Chris,Elevated,1,1,1.4,-19.592,10.071,164.52,3.9819999999999998,10.397,4.128,2015-11-30 00:00:00+11:00
2015-11-30,13116.0,2015,Dec,Spring,Chris,Elevated,1,1,1.5,-14.495999999999999,10.177999999999999,235.363,4.024,20.259,4.172,2015-11-30 00:00:00+11:00
2015-11-30,13117.0,2015,Dec,Spring,Chris,Elevated,1,1,1.6,-24.918000000000003,10.522,196.082,4.1610000000000005,4.053,4.313,2015-11-30 00:00:00+11:00
2015-11-30,13118.0,2015,Dec,Spring,Chris,Elevated,1,1,1.7,-10.794857142857143,10.100285714285715,208.96971428571428,3.9937142857142858,10.829285714285716,4.14,2015-11-30 00:00:00+11:00
2015-11-30,13119.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.0,-21.943,10.255,163.797,4.055,7.385,4.204,2015-11-30 00:00:00+11:00
2015-11-30,13120.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.1,-2.06,10.224,225.78099999999998,4.042,16.692999999999998,4.191,2015-11-30 00:00:00+11:00
2015-11-30,13121.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.2,-13.118,9.214,155.20600000000002,3.6430000000000002,5.32,3.7769999999999997,2015-11-30 00:00:00+11:00
2015-11-30,13122.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.3,0.782,10.236,218.59,4.047,34.393,4.196000000000001,2015-11-30 00:00:00+11:00
2015-11-30,13123.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.5,nan,10.342,166.08900000000003,4.0889999999999995,12.636,4.239,2015-11-30 00:00:00+11:00
2015-11-30,13124.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.6,1.841,10.338,142.569,4.088,26.063000000000002,4.238,2015-11-30 00:00:00+11:00
2015-11-30,13125.0,2015,Dec,Spring,Jasmine,Ambient,2,1,2.7,-20.655,10.131,212.97799999999998,4.006,nan,4.1530000000000005,2015-11-30 00:00:00+11:00
2015-11-30,13126.0,2015,Dec,Spring,Loic,Ambient,3,2,3.0,nan,nan,nan,nan,nan,nan,2015-11-30 00:00:00+11:00
2015-11-30,13127.0,2015,Dec,Spring,Loic,Ambient,3,2,3.1,-20.971999999999998,9.764,146.67700000000002,3.861,2.861,4.002,2015-11-30 00:00:00+11:00
2015-11-30,13128.0,2015,Dec,Spring,Loic,Ambient,3,2,3.2,9.908999999999999,10.332,159.755,4.085,0.431,4.235,2015-11-30 00:00:00+11:00
2015-11-30,13129.0,2015,Dec,Spring,Loic,Ambient,3,2,3.4,-12.46,10.087,162.244,3.988,4.923,4.135,2015-11-30 00:00:00+11:00
2015-11-30,13130.0,2015,Dec,Spring,Loic,Ambient,3,2,3.5,-7.6579999999999995,10.004,161.695,3.9560000000000004,4.51,4.101,2015-11-30 00:00:00+11:00
2015-11-30,13131.0,2015,Dec,Spring,Loic,Ambient,3,2,3.6,15.245999999999999,9.937999999999999,166.49900000000002,3.93,nan,4.074,2015-11-30 00:00:00+11:00
2015-11-30,13132.0,2015,Dec,Spring,Loic,Ambient,3,2,3.7,-15.911,9.829,174.83,3.886,-0.27699999999999997,4.029,2015-11-30 00:00:00+11:00
2015-11-30,13133.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.0,-9.619,10.429,195.33,4.124,4.936,4.275,2015-11-30 00:00:00+11:00
2015-11-30,13134.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.1,-3.116,10.732000000000001,195.09,4.243,7.189,4.399,2015-11-30 00:00:00+11:00
2015-11-30,13135.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.3,-15.19,9.649,158.469,3.815,7.204,3.955,2015-11-30 00:00:00+11:00
2015-11-30,13136.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.4,3.615,10.22,196.3,4.041,-0.509,4.189,2015-11-30 00:00:00+11:00
2015-11-30,13137.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.5,-17.735,10.206,172.167,4.035,6.901,4.183,2015-11-30 00:00:00+11:00
2015-11-30,13138.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.6,-15.349,10.767999999999999,211.002,4.258,20.613000000000003,4.414,2015-11-30 00:00:00+11:00
2015-11-30,13139.0,2015,Dec,Spring,Jasmine,Elevated,4,2,4.7,-12.562000000000001,9.635,179.56099999999998,3.81,9.431000000000001,3.949,2015-11-30 00:00:00+11:00
2015-11-30,13140.0,2015,Dec,Spring,Loic,Elevated,5,3,5.0,-25.488000000000003,9.519,129.791,3.764,-1.19,3.9019999999999997,2015-11-30 00:00:00+11:00
2015-11-30,13141.0,2015,Dec,Spring,Loic,Elevated,5,3,5.1,-28.421999999999997,9.734,161.204,3.8489999999999998,17.081666666666667,13.770999999999999,2015-11-30 00:00:00+11:00
2015-11-30,13142.0,2015,Dec,Spring,Loic,Elevated,5,3,5.2,-35.05,9.943,160.754,3.932,1.7519999999999998,4.0760000000000005,2015-11-30 00:00:00+11:00
2015-11-30,13143.0,2015,Dec,Spring,Loic,Elevated,5,3,5.3,-26.504,10.135,101.167,4.007,3.9010000000000002,4.154,2015-11-30 00:00:00+11:00
2015-11-30,13144.0,2015,Dec,Spring,Loic,Elevated,5,3,5.4,12.937000000000001,10.081,185.642,3.986,8.78,4.132,2015-11-30 00:00:00+11:00
2015-11-30,13145.0,2015,Dec,Spring,Loic,Elevated,5,3,5.5,-41.338,9.586,195.71599999999998,3.79,0.22399999999999998,3.929,2015-11-30 00:00:00+11:00
2015-11-30,13146.0,2015,Dec,Spring,Loic,Elevated,5,3,5.6,-9.192166666666667,10.105714285714287,183.57285714285717,3.9957142857142856,17.081666666666667,4.142571428571428,2015-11-30 00:00:00+11:00
2015-11-30,13147.0,2015,Dec,Spring,Chris,Ambient,6,3,6.1,-41.851000000000006,10.267000000000001,195.59599999999998,4.06,14.234000000000002,4.208,2015-11-30 00:00:00+11:00
2015-11-30,13148.0,2015,Dec,Spring,Chris,Ambient,6,3,6.2,-23.32,10.147,205.66400000000002,4.012,6.236000000000001,4.159,2015-11-30 00:00:00+11:00
2015-11-30,13149.0,2015,Dec,Spring,Chris,Ambient,6,3,6.3,-24.355,9.842,178.40400000000002,3.891,14.036,4.034,2015-11-30 00:00:00+11:00
2015-11-30,13150.0,2015,Dec,Spring,Chris,Ambient,6,3,6.4,-21.761999999999997,10.395,152.704,4.11,8.591000000000001,4.261,2015-11-30 00:00:00+11:00
2015-11-30,13151.0,2015,Dec,Spring,Chris,Ambient,6,3,6.5,-29.189,10.585,193.705,4.185,50.576,4.3389999999999995,2015-11-30 00:00:00+11:00
2015-11-30,13152.0,2015,Dec,Spring,Chris,Ambient,6,3,6.6,-22.480999999999998,10.055,216.78599999999997,3.9760000000000004,3.136,4.122,2015-11-30 00:00:00+11:00
2015-11-30,13153.0,2015,Dec,Spring,Chris,Ambient,6,3,6.7,-5.307666666666666,9.992333333333333,161.95000000000002,3.951,2.4896000000000003,4.095999999999999,2015-11-30 00:00:00+11:00
2016-01-13,13325.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.0,8.647,10.265999999999998,155.424,4.059,11.744000000000002,4.208,2016-01-13 00:00:00+11:00
2016-01-13,13326.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.1,12.475,9.792,200.543,3.872,59.817,4.013999999999999,2016-01-13 00:00:00+11:00
2016-01-13,13327.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.2,26.480999999999998,9.603,195.465,3.7969999999999997,36.972,3.9360000000000004,2016-01-13 00:00:00+11:00
2016-01-13,13328.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.4,-5.849,10.126,256.992,4.004,28.288,4.151,2016-01-13 00:00:00+11:00
2016-01-13,13329.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.5,-9.637,10.213,188.822,4.038,40.199,4.186,2016-01-13 00:00:00+11:00
2016-01-13,13330.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.6,-12.747,10.618,202.292,4.198,13.687000000000001,4.352,2016-01-13 00:00:00+11:00
2016-01-13,13331.0,2016,Jan,Summer,Jasmine,Elevated,1,1,1.7,-4.657,10.003,165.35299999999998,3.955,51.207,4.1,2016-01-13 00:00:00+11:00
2016-01-13,13332.0,2016,Jan,Summer,Chris,Ambient,2,1,2.0,-5.625,10.414000000000001,195.544,4.118,10.081,4.269,2016-01-13 00:00:00+11:00
2016-01-13,13333.0,2016,Jan,Summer,Chris,Ambient,2,1,2.1,-13.003,10.282,220.705,4.065,122.236,4.2139999999999995,2016-01-13 00:00:00+11:00
2016-01-13,13334.0,2016,Jan,Summer,Chris,Ambient,2,1,2.2,-3.7289999999999996,9.455,143.983,3.738,84.61,3.875,2016-01-13 00:00:00+11:00
2016-01-13,13335.0,2016,Jan,Summer,Chris,Ambient,2,1,2.3,-8.217,10.418,229.15400000000002,4.119,96.962,14.74,2016-01-13 00:00:00+11:00
2016-01-13,13336.0,2016,Jan,Summer,Chris,Ambient,2,1,2.5,-23.977500000000003,10.484000000000002,202.429,4.146,8.248,4.298,2016-01-13 00:00:00+11:00
2016-01-13,13337.0,2016,Jan,Summer,Chris,Ambient,2,1,2.6,-23.977500000000003,9.832999999999998,155.71233333333333,3.888,2.6933999999999996,5.660666666666667,2016-01-13 00:00:00+11:00
2016-01-13,13338.0,2016,Jan,Summer,Chris,Ambient,2,1,2.7,-11.405999999999999,10.437999999999999,242.102,4.127,163.717,4.2780000000000005,2016-01-13 00:00:00+11:00
2016-01-13,13339.0,2016,Jan,Summer,Loic,Ambient,3,2,3.0,52.882,9.953,179.298,3.9360000000000004,36.639,4.08,2016-01-13 00:00:00+11:00
2016-01-13,13340.0,2016,Jan,Summer,Loic,Ambient,3,2,3.1,-21.145,9.818,175.012,3.8819999999999997,25.924,4.024,2016-01-13 00:00:00+11:00
2016-01-13,13341.0,2016,Jan,Summer,Loic,Ambient,3,2,3.2,-4.4,10.345999999999998,213.955,4.091,78.67399999999999,14.637,2016-01-13 00:00:00+11:00
2016-01-13,13342.0,2016,Jan,Summer,Loic,Ambient,3,2,3.4,-8.122,10.163,189.639,4.018,38.222,4.166,2016-01-13 00:00:00+11:00
2016-01-13,13343.0,2016,Jan,Summer,Loic,Ambient,3,2,3.5,7.684,10.054,213.61,3.975,23.149,4.121,2016-01-13 00:00:00+11:00
2016-01-13,13344.0,2016,Jan,Summer,Loic,Ambient,3,2,3.6,-6.604,10.004,211.03900000000002,3.9560000000000004,73.964,4.101,2016-01-13 00:00:00+11:00
2016-01-13,13345.0,2016,Jan,Summer,Loic,Ambient,3,2,3.7,27.364,9.849,246.695,3.8939999999999997,74.524,4.037,2016-01-13 00:00:00+11:00
2016-01-13,13346.0,2016,Jan,Summer,Chris,Elevated,4,2,4.0,2.1018571428571415,10.088714285714287,194.9844285714286,3.9890000000000003,34.55914285714287,4.135285714285714,2016-01-13 00:00:00+11:00
2016-01-13,13347.0,2016,Jan,Summer,Chris,Elevated,4,2,4.1,-4.195,10.657,214.593,4.2139999999999995,60.262,15.077,2016-01-13 00:00:00+11:00
2016-01-13,13348.0,2016,Jan,Summer,Chris,Elevated,4,2,4.3,-4.689,9.583,237.007,3.7889999999999997,24.017,3.928,2016-01-13 00:00:00+11:00
2016-01-13,13349.0,2016,Jan,Summer,Chris,Elevated,4,2,4.4,-8.427999999999999,10.39,257.746,4.1080000000000005,21.772,4.2589999999999995,2016-01-13 00:00:00+11:00
2016-01-13,13350.0,2016,Jan,Summer,Chris,Elevated,4,2,4.5,-3.763,10.132,223.197,4.006,65.11,4.1530000000000005,2016-01-13 00:00:00+11:00
2016-01-13,13351.0,2016,Jan,Summer,Chris,Elevated,4,2,4.6,-5.808,10.629000000000001,315.876,4.203,35.246,4.357,2016-01-13 00:00:00+11:00
2016-01-13,13352.0,2016,Jan,Summer,Chris,Elevated,4,2,4.7,2.1018571428571415,9.554,172.71,3.778,31.031999999999996,3.9160000000000004,2016-01-13 00:00:00+11:00
2016-01-13,13353.0,2016,Jan,Summer,Loic,Elevated,5,3,5.0,-13.264000000000001,9.586,188.58599999999998,3.79,12.419,3.929,2016-01-13 00:00:00+11:00
2016-01-13,13354.0,2016,Jan,Summer,Loic,Elevated,5,3,5.1,-17.531,9.794,285.508,3.873,18.595,4.015,2016-01-13 00:00:00+11:00
2016-01-13,13355.0,2016,Jan,Summer,Loic,Elevated,5,3,5.2,-21.064,10.031,231.558,3.966,6.319,4.112,2016-01-13 00:00:00+11:00
2016-01-13,13356.0,2016,Jan,Summer,Loic,Elevated,5,3,5.3,-10.226,10.152000000000001,213.19799999999998,4.013999999999999,11.639000000000001,4.1610000000000005,2016-01-13 00:00:00+11:00
2016-01-13,13357.0,2016,Jan,Summer,Loic,Elevated,5,3,5.4,-15.190999999999999,10.13,264.09,4.006,42.931000000000004,14.332,2016-01-13 00:00:00+11:00
2016-01-13,13358.0,2016,Jan,Summer,Loic,Elevated,5,3,5.5,-20.055,9.652999999999999,335.961,3.8169999999999997,16.948,3.957,2016-01-13 00:00:00+11:00
2016-01-13,13359.0,2016,Jan,Summer,Loic,Elevated,5,3,5.6,-8.395999999999999,10.161,176.979,4.018,21.256,4.165,2016-01-13 00:00:00+11:00
2016-01-13,13360.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.1,-26.265,10.294,283.961,4.07,12.048,4.22,2016-01-13 00:00:00+11:00
2016-01-13,13361.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.2,-11.665999999999999,10.151,359.272,4.013999999999999,44.092,4.1610000000000005,2016-01-13 00:00:00+11:00
2016-01-13,13362.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.3,-14.49,9.871,252.47799999999998,3.903,54.159,13.966,2016-01-13 00:00:00+11:00
2016-01-13,13363.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.4,-15.965,10.425999999999998,267.064,4.122,3.55,4.274,2016-01-13 00:00:00+11:00
2016-01-13,13364.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.5,-13.288,10.616,233.389,4.198,21.311999999999998,4.352,2016-01-13 00:00:00+11:00
2016-01-13,13365.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.6,-7.684,10.059,272.422,3.977,47.622,4.123,2016-01-13 00:00:00+11:00
2016-01-13,13366.0,2016,Jan,Summer,Jasmine,Ambient,6,3,6.7,-2.3080000000000003,9.978,243.55599999999998,3.945,20.294,4.09,2016-01-13 00:00:00+11:00
2016-02-18,15233.0,2016,Feb,Summer,Jasmine,Elevated,1,1,1.0,6.712999999999999,10.334000000000001,193.153,4.086,-3.115,4.236000000000001,2016-02-18 00:00:00+11:00
2016-02-18,15234.0,2016,Feb,Summer,Jasmine,Elevated,1,1,1.1,13.105,9.94,217.395,3.93,30.285,4.075,2016-02-18 00:00:00+11:00
2016-02-18,15235.0,2016,Feb,Summer,Jasmine,Elevated,1,1,1.2,46.43899999999999,9.655,226.335,3.818,16.561,3.958,2016-02-18 00:00:00+11:00
2016-02-18,15236.0,2016,Feb,Summer,Jasmine,Elevated,1,1,1.4,-3.8489999999999998,10.24,306.59,4.0489999999999995,14.527999999999999,4.197,2016-02-18 00:00:00+11:00
2016-02-18,15237.0,2016,Feb,Summer,Jasmine,Elevated,1,1,1.5,-6.375,10.321,250.34900000000002,4.081,34.01,4.231,2016-02-18 00:00:00+11:00
